subtitle,sq_mt_built,n_rooms,n_bathrooms,floor,is_floor_under,rent_price,buy_price,buy_price_by_area,house_type_id,is_renewal_needed,is_new_development,has_lift,is_exterior,energy_certificate,has_parking,Precio_por_m2,Distrito
Centro,91.0,3,2.0,1,False,1781,550000,6044,Pisos,False,False,True,True,E,False,5196.25,Centro
Arapiles,110.0,4,2.0,0,True,1621,480000,4364,Pisos,False,False,True,True,other,True,4869.57,Chamberí
Delicias,89.0,3,2.0,2,False,1553,450000,5056,Pisos,False,False,True,True,other,True,3972.6,Arganzuela
Chamartín,195.0,4,3.0,-1,False,2234,750000,3846,Casa o chalet,True,False,True,True,other,False,5170.22,Chamartín
Moncloa,282.0,5,4.0,-1,False,2103,690000,2447,Casa o chalet,False,False,True,True,other,True,3600.4,Moncloa
El Plantío,761.0,7,7.0,-1,False,-1059741,4000000,5256,Casa o chalet,False,False,True,True,other,True,2569.96,Moncloa
Ibiza,157.0,4,3.0,6,False,2445,870000,5541,Pisos,False,False,True,True,other,True,5492.17,Retiro
Carabanchel,105.0,2,2.0,4,False,1024,235000,2238,Dúplex,False,False,True,True,other,False,2323.93,Carabanchel
Palomeras sureste,109.0,3,2.0,1,False,1081,255000,2339,Pisos,False,False,True,True,D,False,2076.58,Puente de Vallecas
Moncloa,80.0,3,1.0,-1,False,901,195000,2438,Pisos,False,False,True,True,other,False,2951.77,Moncloa
Casa de Campo,77.0,3,1.0,3,False,1052,245000,3182,Pisos,False,False,False,True,other,False,3630.68,Moncloa
Palacio,56.0,1,1.0,4,False,1320,349000,6232,Dúplex,False,False,True,True,E,True,4693.52,Centro
Tetuán,50.0,1,1.0,1,False,1096,260500,5210,Áticos,False,False,True,True,other,True,3314.54,Tetuán
Berruguete,70.0,2,1.0,1,False,1197,299000,4271,Pisos,False,False,True,True,other,False,3273.56,Tetuán
Hortaleza,102.0,2,2.0,2,False,1519,435000,4265,Pisos,False,False,True,True,other,True,3636.96,Hortaleza
Bernabéu-Hispanoamérica,210.0,5,3.0,3,False,2514,950000,4524,Pisos,True,False,True,True,other,False,5170.22,Chamartín
Hortaleza,272.0,4,4.0,1,False,-1225,1450000,5331,Pisos,False,False,True,True,other,False,3773.82,Hortaleza
Chamartín,256.0,4,3.0,2,False,1265,1280000,5000,Pisos,False,False,True,True,other,True,5363.75,Chamartín
San Isidro,121.0,3,2.0,5,False,1455,407000,3364,Pisos,False,True,True,True,other,False,2323.93,Carabanchel
Chamartín,309.0,4,4.0,4,False,1313,1275000,4126,Pisos,True,False,True,True,other,True,6255.45,Chamartín
Fontarrón,61.0,3,1.0,-1,False,705,140000,2295,Pisos,False,False,True,True,other,False,2319.44,Moratalaz
Portazgo,52.0,2,1.0,3,False,629,121000,2327,Pisos,True,False,True,True,other,False,1896.75,Puente de Vallecas
Goya,350.0,5,5.0,8,False,-128137,2600000,7429,Áticos,False,False,True,True,D,False,5887.64,Salamanca
Fuente del Berro,25.0,1,1.0,-1,False,646,125000,5000,Pisos,True,False,False,True,G,False,4452.82,Salamanca
Nueva España,185.0,2,3.0,3,False,1618,1240000,6703,Pisos,False,False,True,True,other,True,5363.75,Chamartín
Estrella,72.0,2,1.0,3,False,1462,410000,5694,Pisos,False,False,True,True,other,False,4246.58,Retiro
Fuencarral,613.0,6,6.0,-1,False,-24524,1950000,3181,Casa o chalet,False,False,True,True,other,True,3695.5,Fuencarral
Águilas,56.0,2,1.0,2,False,517,95000,1696,Pisos,True,False,True,True,other,False,2110.34,Latina
San Andrés,58.0,2,1.0,0,True,471,85000,1466,Pisos,False,False,False,True,other,False,1617.18,Villaverde
Cuatro Caminos,52.0,2,1.0,-1,False,917,200000,3846,Pisos,False,False,False,True,other,False,4247.49,Tetuán
Ciudad Lineal,140.0,4,2.0,8,False,2012,650000,4643,Pisos,False,False,True,True,other,False,4015.76,Ciudad Lineal
Trafalgar,37.0,1,1.0,5,False,1299,340000,9189,Pisos,False,False,False,True,E,False,5640.18,Chamberí
Ciudad Lineal,90.0,3,2.0,3,False,1067,250000,2778,Pisos,False,False,False,True,other,False,2578.87,Ciudad Lineal
Moncloa,60.0,2,1.0,2,False,877,187900,3132,Pisos,False,False,True,True,other,False,2951.77,Moncloa
Centro,70.0,2,1.0,3,False,851,180000,2571,Pisos,False,False,True,False,D,False,4448.3,Centro
Ibiza,124.0,3,2.0,1,False,1966,630000,5081,Pisos,False,False,True,True,E,False,5492.17,Retiro
Canillas,86.0,3,2.0,6,False,1225,310000,3605,Pisos,False,False,True,True,other,True,3152.53,Hortaleza
Numancia,74.0,2,1.0,0,True,721,144000,1946,Pisos,True,False,False,True,other,False,2081.94,Puente de Vallecas
Tres Olivos - Valverde,90.0,2,2.0,0,True,1083,256000,2844,Pisos,False,True,True,True,other,True,2648.73,Fuencarral
Costillares,155.0,3,2.0,1,False,2012,650000,4194,Pisos,False,False,True,True,other,False,4235.69,Ciudad Lineal
Recoletos,155.0,1,1.0,2,False,-6992,1650000,10645,Pisos,False,False,True,True,other,False,8392.43,Salamanca
Ventilla-Almenara,84.0,2,1.0,3,False,1174,290000,3452,Pisos,False,False,True,True,other,False,3314.54,Tetuán
Arganzuela,39.0,2,1.0,3,False,725,145000,3718,Pisos,True,False,False,False,other,False,3975.0,Arganzuela
Trafalgar,125.0,3,2.0,3,False,2330,798000,6384,Pisos,True,False,True,True,other,False,5640.18,Chamberí
Chamartín,295.0,2,2.0,7,False,-6992,1650000,5593,Pisos,True,False,True,True,other,True,6255.45,Chamartín
Vallehermoso,121.0,2,1.0,6,False,1804,560000,4628,Pisos,False,False,True,True,D,False,4548.3,Chamberí
Centro,166.0,2,3.0,3,False,-11444,1750000,10542,Pisos,False,False,True,True,other,False,6029.36,Centro
Ciudad Lineal,76.0,2,2.0,1,False,1508,430000,5658,Pisos,False,False,True,True,other,True,4098.7,Ciudad Lineal
Fuencarral,85.0,2,1.0,-1,False,913,199000,2341,Pisos,False,False,True,True,E,False,2648.73,Fuencarral
Chamberí,201.0,3,1.0,1,False,2347,1100000,5473,Pisos,True,False,True,True,other,True,5000.0,Chamberí
Valdeacederas,74.0,3,1.0,2,False,881,189000,2554,Pisos,False,False,False,True,other,False,3163.8,Tetuán
Cuzco-Castillejos,67.0,1,1.0,0,True,1130,273000,4075,Pisos,False,False,True,True,other,False,4347.59,Tetuán
Puente de Vallecas,68.0,3,1.0,2,False,736,148000,2176,Pisos,False,False,False,True,G,False,2081.94,Puente de Vallecas
Carabanchel,50.0,2,1.0,1,False,736,148000,2960,Pisos,False,False,False,True,other,False,2048.47,Carabanchel
Chamberí,255.0,7,7.0,3,False,-303,1400000,5490,Pisos,False,False,True,True,E,False,4869.57,Chamberí
Valdeacederas,71.0,3,1.0,4,False,897,194000,2732,Pisos,False,False,False,True,other,False,3163.8,Tetuán
Numancia,85.0,2,1.0,1,False,851,180000,2118,Áticos,False,False,False,True,other,False,2081.94,Puente de Vallecas
Valdezarza,100.0,3,2.0,0,True,1094,260000,2600,Pisos,False,False,True,True,other,False,2951.77,Moncloa
Casco Histórico de Vallecas,50.0,2,1.0,0,True,494,90000,1800,Pisos,False,False,False,False,other,False,1956.0,Villa de Vallecas
Ciudad Lineal,49.0,2,1.0,0,True,851,180000,3673,Pisos,False,False,True,True,F,False,2900.58,Ciudad Lineal
Centro,49.0,1,1.0,1,False,1485,420000,8571,Pisos,False,False,True,False,E,False,6029.36,Centro
Acacias,102.0,4,2.0,2,False,1344,359000,3520,Pisos,True,False,True,True,other,False,4208.0,Arganzuela
Malasaña-Universidad,125.0,4,2.0,2,False,2295,780000,6240,Pisos,False,False,False,True,C,False,5196.25,Centro
Chamberí,67.0,2,2.0,1,False,1781,550000,8209,Pisos,False,False,True,True,other,False,5640.18,Chamberí
Villaverde,60.0,2,1.0,2,False,493,89900,1498,Pisos,False,False,False,True,other,False,1617.18,Villaverde
Pau de Carabanchel,130.0,3,2.0,4,False,1553,450000,3462,Áticos,False,False,True,True,A,True,3120.54,Carabanchel
Prosperidad,120.0,3,2.0,9,False,1747,535000,4458,Áticos,False,False,True,True,other,False,4255.84,Chamartín
San Isidro,54.0,2,1.0,4,False,561,105000,1944,Pisos,False,False,False,True,other,False,2323.93,Carabanchel
Aluche,76.0,3,1.0,3,False,758,154000,2026,Pisos,False,False,True,True,F,False,2190.48,Latina
Palomeras Bajas,66.0,3,1.0,5,False,660,128500,1947,Dúplex,False,False,False,True,other,False,1983.7,Puente de Vallecas
Ciudad Lineal,148.0,4,2.0,8,False,1966,630000,4257,Áticos,False,False,True,True,A,True,2578.87,Ciudad Lineal
Cuatro Caminos,205.0,4,4.0,4,False,2517,970000,4732,Pisos,False,False,True,True,D,False,4247.49,Tetuán
Casco Histórico de Vicálvaro,70.0,3,1.0,4,False,816,169900,2427,Pisos,False,False,False,True,other,False,2064.65,Vicálvaro
Puerta del Ángel,150.0,4,2.0,1,False,1846,578000,3853,Pisos,False,False,True,True,other,True,2443.62,Latina
Recoletos,84.0,1,1.0,7,False,2324,795000,9464,Áticos,False,False,True,True,other,False,8392.43,Salamanca
Media Legua,34.0,0,1.0,0,True,471,85000,2500,Pisos,False,False,False,True,other,False,2803.11,Moratalaz
Moncloa,153.0,2,3.0,0,True,1827,570000,3725,Pisos,False,False,True,True,D,True,2569.96,Moncloa
Retiro,152.0,3,2.0,2,False,1793,555000,3651,Pisos,False,False,True,True,G,True,4105.12,Retiro
Bernabéu-Hispanoamérica,180.0,5,3.0,1,False,2470,890000,4944,Pisos,False,False,True,True,E,False,5170.22,Chamartín
Arapiles,97.0,3,2.0,5,False,1920,610000,6289,Pisos,False,False,True,True,other,False,4869.57,Chamberí
Chamberí,343.0,4,5.0,6,False,-188041,2800000,8163,Pisos,False,False,True,True,other,True,6564.27,Chamberí
Moscardó,73.0,3,1.0,3,False,666,130000,1781,Pisos,False,False,True,True,G,False,2284.48,Usera
Fuencarral,270.0,5,5.0,-1,False,2275,770000,2852,Casa o chalet,False,False,True,True,other,True,2648.73,Fuencarral
Tetuán,34.0,2,1.0,0,True,570,107000,3147,Pisos,False,False,False,True,other,False,3536.07,Tetuán
Pueblo Nuevo,133.0,3,2.0,0,True,1148,280000,2105,Pisos,False,False,True,True,other,False,2578.87,Ciudad Lineal
San Isidro,99.0,3,2.0,3,False,1508,430000,4343,Áticos,False,False,True,True,other,True,2323.93,Carabanchel
Guindalera,86.0,3,1.0,1,False,1148,279999,3256,Pisos,False,False,False,True,other,False,4367.9,Salamanca
Bernabéu-Hispanoamérica,330.0,5,4.0,9,False,-1866,1480000,4485,Pisos,False,False,True,True,other,True,5170.22,Chamartín
Chamartín,45.0,1,1.0,4,False,1542,445000,9889,Pisos,False,False,True,True,other,False,6255.45,Chamartín
Ensanche de Vallecas - La Gavia,291.0,3,3.0,-1,False,1655,495000,1701,Casa o chalet,False,True,True,True,other,True,2677.28,Villa de Vallecas
Palacio,141.0,4,2.0,5,False,1885,595000,4220,Pisos,False,False,True,True,G,True,4693.52,Centro
El Pardo,150.0,4,1.0,-1,False,1873,590000,3933,Casa o chalet,False,False,True,True,other,False,5000.0,Fuencarral
Palomas,379.0,5,5.0,-1,False,2384,829000,2187,Casa o chalet,True,False,True,True,other,True,3773.82,Hortaleza
Casco Histórico de Vallecas,68.0,3,1.0,0,True,535,99000,1456,Pisos,False,False,True,True,other,False,1956.0,Villa de Vallecas
Ventas,50.0,2,1.0,3,False,682,134000,2680,Pisos,False,False,False,True,other,False,2686.93,Ciudad Lineal
Sanchinarro,112.0,3,2.0,2,False,1655,495000,4420,Pisos,False,False,True,True,C,True,4456.18,Hortaleza
Chamartín,425.0,6,4.0,7,False,-74326,2350000,5529,Pisos,True,False,True,True,other,True,6255.45,Chamartín
Casco Histórico de Vallecas,60.0,3,1.0,1,False,670,131000,2183,Pisos,False,False,True,True,other,False,1956.0,Villa de Vallecas
Moncloa,60.0,7,8.0,-1,False,-1823000,4500000,3670,Casa o chalet,False,False,True,True,A,True,3810.08,Moncloa
Argüelles,210.0,4,2.0,1,False,2305,785000,3738,Pisos,False,False,True,True,other,False,4807.69,Moncloa
Moscardó,84.0,3,1.0,-1,False,662,129000,1536,Pisos,False,False,False,True,E,False,2284.48,Usera
Acacias,35.0,1,1.0,-1,True,744,150000,4286,Pisos,False,False,True,True,D,False,4208.0,Arganzuela
Butarque,91.0,2,2.0,5,False,1004,228208,2508,Pisos,False,False,True,True,other,True,2197.8,Villaverde
Quintana,75.0,2,1.0,2,False,1009,230000,3067,Pisos,False,False,True,True,E,False,2900.58,Ciudad Lineal
Valdezarza,86.0,2,1.0,1,False,1174,290000,3372,Pisos,False,False,True,True,D,False,2951.77,Moncloa
Guindalera,94.0,3,2.0,2,False,1574,459000,4883,Pisos,False,False,True,True,other,True,4367.9,Salamanca
Chamartín,72.0,3,1.0,4,False,1248,319000,4431,Pisos,False,False,True,True,other,False,4354.35,Chamartín
Almagro,64.0,1,1.0,3,False,1508,430000,6719,Pisos,True,False,True,True,E,False,6564.27,Chamberí
Gaztambide,129.0,3,2.0,1,False,2509,939593,7284,Pisos,False,True,True,True,B,True,5000.0,Chamberí
Tetuán,281.0,5,3.0,2,False,2417,850000,3025,Pisos,True,False,True,True,other,True,4247.49,Tetuán
Guindalera,155.0,4,3.0,8,False,1687,509000,3284,Pisos,True,False,True,True,E,True,4367.9,Salamanca
Vista Alegre,124.0,3,2.0,4,False,1167,287000,2315,Pisos,False,True,True,True,other,False,2048.47,Carabanchel
Argüelles,73.0,1,1.0,1,False,1480,418000,5726,Pisos,False,False,True,True,B,False,4807.69,Moncloa
Valdeacederas,65.0,2,1.0,1,False,948,210000,3231,Pisos,False,False,True,True,E,True,3163.8,Tetuán
Ventas,51.0,2,1.0,2,False,638,123155,2415,Pisos,True,False,True,False,other,False,2686.93,Ciudad Lineal
Chamartín,261.0,4,4.0,1,False,-2214,1495000,5728,Pisos,False,False,True,True,other,False,5363.75,Chamartín
Aravaca,129.0,3,2.0,2,False,1608,474000,3674,Pisos,False,False,True,True,other,True,3600.4,Moncloa
Ciudad Universitaria,250.0,5,2.0,6,False,2012,650000,2600,Áticos,False,False,True,True,other,True,3810.08,Moncloa
Arganzuela,110.0,3,2.0,1,False,1598,470000,4273,Pisos,False,False,True,True,E,True,4208.0,Arganzuela
Aravaca,360.0,5,4.0,-1,False,-3649,1550000,4306,Casa o chalet,True,False,True,True,other,True,3600.4,Moncloa
Trafalgar,157.0,4,3.0,2,False,2386,830000,5287,Pisos,False,False,True,False,E,False,5640.18,Chamberí
Sol,247.0,3,3.0,2,False,2457,1050000,4251,Pisos,False,False,True,True,other,False,5390.99,Centro
San Isidro,78.0,2,1.0,0,True,881,189000,2423,Dúplex,False,False,True,True,C,False,2323.93,Carabanchel
Vallehermoso,144.0,4,2.0,3,False,2115,695000,4826,Pisos,True,False,True,True,other,False,4548.3,Chamberí
Ambroz,65.0,3,1.0,2,False,686,135000,2077,Pisos,False,False,False,True,other,False,2094.51,Vicálvaro
Prosperidad,176.0,4,3.0,4,False,2326,796000,4523,Pisos,True,False,True,True,G,True,4255.84,Chamartín
Centro,150.0,3,3.0,3,False,2103,690000,4600,Pisos,False,False,True,True,other,False,4693.52,Centro
San Fermín,120.0,3,2.0,1,False,1044,242000,2017,Pisos,False,False,True,True,C,True,1912.8,Usera
Colina,115.0,4,2.0,1,False,1642,489000,4252,Pisos,False,False,True,True,other,False,4677.53,Ciudad Lineal
Ciudad Lineal,80.0,3,2.0,1,False,997,226000,2825,Pisos,False,False,True,True,other,True,2686.93,Ciudad Lineal
Quintana,50.0,2,1.0,0,True,851,180000,3600,Pisos,False,False,True,True,other,False,2900.58,Ciudad Lineal
Lavapiés-Embajadores,55.0,1,1.0,1,False,1038,240000,4364,Pisos,False,False,False,True,F,False,4448.3,Centro
Palos de Moguer,47.0,2,1.0,0,True,979,220000,4681,Pisos,False,False,True,False,other,False,3975.0,Arganzuela
Ventas,55.0,2,1.0,2,False,755,153000,2782,Pisos,False,False,False,True,other,False,2686.93,Ciudad Lineal
Bellas Vistas,55.0,1,1.0,1,False,816,170000,3091,Pisos,False,False,False,True,other,False,3536.07,Tetuán
Berruguete,65.0,2,1.0,1,False,773,158000,2431,Pisos,True,False,False,True,other,False,3273.56,Tetuán
Imperial,62.0,4,1.0,-1,True,833,175000,2823,Pisos,False,False,True,True,other,False,4098.59,Arganzuela
Arapiles,260.0,5,4.0,2,False,2472,1040000,4000,Pisos,False,False,True,True,B,True,4869.57,Chamberí
Estrella,162.0,4,3.0,5,False,1955,625000,3858,Pisos,False,False,True,True,other,True,4246.58,Retiro
Vicálvaro,76.0,2,2.0,4,False,860,182760,2405,Pisos,False,True,True,True,other,True,2271.52,Vicálvaro
Puente de Vallecas,80.0,3,1.0,2,False,743,149900,1874,Pisos,False,False,True,True,other,False,2081.94,Puente de Vallecas
Lavapiés-Embajadores,58.0,2,1.0,1,False,1038,240000,4138,Pisos,False,False,False,True,D,False,4448.3,Centro
Arroyo del Fresno,95.0,3,2.0,3,False,1587,465000,4895,Pisos,False,False,True,True,other,True,3718.4,Fuencarral
Almagro,211.0,4,3.0,4,False,2512,995000,4716,Pisos,False,False,True,True,other,True,6564.27,Chamberí
Delicias,87.0,3,2.0,6,False,1174,290000,3333,Pisos,False,False,True,False,E,False,3972.6,Arganzuela
Cuatro Caminos,77.0,1,2.0,0,True,850,179900,2336,Pisos,False,False,False,False,other,False,4247.49,Tetuán
Conde Orgaz-Piovera,50.0,0,1.0,0,True,1024,235000,4700,Pisos,False,False,False,True,other,False,4275.46,Hortaleza
San Andrés,77.0,3,1.0,4,False,634,122000,1584,Pisos,False,False,False,True,G,False,1617.18,Villaverde
Ventas,56.0,2,1.0,1,False,705,139900,2498,Pisos,False,False,False,True,other,False,2686.93,Ciudad Lineal
Aluche,105.0,1,1.0,0,True,1052,245000,2333,Pisos,False,False,True,True,other,False,2190.48,Latina
Chamartín,130.0,2,2.0,4,False,1644,490000,3769,Pisos,False,False,True,True,other,False,4255.84,Chamartín
Ensanche de Vallecas - La Gavia,114.0,3,2.0,2,False,1323,350000,3070,Pisos,False,False,True,True,B,True,2677.28,Villa de Vallecas
Sanchinarro,130.0,0,1.0,2,False,1439,400000,3077,Dúplex,False,False,True,True,other,True,4456.18,Hortaleza
Chamartín,70.0,1,1.0,2,False,1485,420000,6000,Pisos,False,False,True,True,other,True,4572.45,Chamartín
Peñagrande,43.0,1,1.0,3,False,1067,250000,5814,Pisos,False,False,False,True,other,False,3271.96,Fuencarral
Ciudad Universitaria,263.0,4,5.0,2,False,-8628,1690000,6426,Áticos,False,True,True,True,other,True,3810.08,Moncloa
Pilar,26.0,0,1.0,2,False,537,99500,3827,Pisos,False,False,True,True,F,False,3222.22,Fuencarral
Costillares,125.0,4,1.0,2,False,1633,485000,3880,Pisos,False,False,False,True,other,True,4235.69,Ciudad Lineal
Nuevos Ministerios-Ríos Rosas,120.0,3,1.0,1,False,1712,520000,4333,Pisos,False,False,True,True,other,False,5000.0,Chamberí
Chamartín,184.0,4,4.0,6,False,-5194,1600000,8696,Pisos,False,False,True,True,E,False,6255.45,Chamartín
Prosperidad,122.0,3,2.0,1,False,1598,470000,3852,Pisos,False,False,True,True,G,False,4255.84,Chamartín
Conde Orgaz-Piovera,724.0,6,6.0,-1,False,-564667,3500000,4834,Casa o chalet,False,False,True,True,C,True,4275.46,Hortaleza
Moncloa,246.0,3,5.0,-1,False,2285,775000,3150,Casa o chalet,False,False,True,True,E,False,3600.4,Moncloa
Peñagrande,371.0,5,4.0,-1,False,2416,849000,2288,Casa o chalet,False,False,True,True,E,True,3271.96,Fuencarral
San Andrés,109.0,3,1.0,1,False,702,139000,1275,Pisos,False,False,True,True,E,False,1617.18,Villaverde
Malasaña-Universidad,110.0,3,1.0,1,False,1610,475000,4318,Pisos,False,False,False,True,E,False,5196.25,Centro
Quintana,75.0,2,1.0,9,False,1058,246900,3292,Pisos,True,False,True,True,other,False,2900.58,Ciudad Lineal
Pueblo Nuevo,70.0,3,1.0,4,False,762,155000,2214,Pisos,True,False,False,False,D,False,2578.87,Ciudad Lineal
Casco Histórico de Vallecas,48.0,1,1.0,0,True,535,99000,2062,Pisos,False,False,False,True,other,False,1956.0,Villa de Vallecas
Trafalgar,153.0,4,3.0,4,False,2324,795000,5196,Pisos,True,False,True,True,D,False,5640.18,Chamberí
Lucero,61.0,3,1.0,1,False,744,150000,2459,Pisos,False,False,False,True,other,False,2363.25,Latina
Valdezarza,72.0,3,1.0,2,False,1038,240000,3333,Pisos,False,False,False,True,other,True,2951.77,Moncloa
Centro,146.0,4,2.0,2,False,2333,800000,5479,Pisos,True,False,True,True,other,False,5000.0,Centro
Moncloa,60.0,7,5.0,-1,False,-58234,2250000,2250,Casa o chalet,False,False,True,True,other,True,2569.96,Moncloa
Chueca-Justicia,134.0,2,2.0,2,False,2234,750000,5597,Pisos,False,False,True,True,E,False,6029.36,Centro
Palos de Moguer,135.0,3,2.0,1,False,1850,580000,4296,Pisos,False,False,True,True,D,False,3975.0,Arganzuela
Nuevos Ministerios-Ríos Rosas,86.0,3,1.0,0,True,1662,498000,5791,Pisos,True,False,True,True,other,False,5000.0,Chamberí
Barrio de Salamanca,190.0,1,1.0,0,True,2333,800000,4211,Pisos,True,False,True,True,E,False,6882.35,Salamanca
Hortaleza,620.0,5,7.0,-1,False,-17213,1850000,2984,Casa o chalet,False,False,True,True,E,True,4275.46,Hortaleza
Orcasitas,140.0,3,2.0,2,False,851,180000,1286,Pisos,False,False,False,True,B,False,1931.95,Usera
Ciudad Lineal,81.0,1,1.0,3,False,1346,360000,4444,Pisos,False,False,True,True,A,True,4098.7,Ciudad Lineal
Los Rosales,65.0,2,1.0,3,False,568,106500,1638,Pisos,False,False,False,True,other,False,1827.79,Villaverde
Almendrales,75.0,3,1.0,5,False,598,113400,1512,Pisos,False,False,False,True,G,False,2205.31,Usera
Latina,79.0,3,2.0,0,True,762,155000,1962,Pisos,True,False,False,True,other,False,2190.48,Latina
Águilas,75.0,2,1.0,7,False,833,175000,2333,Pisos,False,False,True,True,other,True,2110.34,Latina
Ensanche de Vallecas - La Gavia,107.0,3,2.0,6,False,1119,268914,2513,Pisos,False,True,True,True,other,True,2677.28,Villa de Vallecas
Virgen del Cortijo - Manoteras,113.0,0,1.0,5,False,1052,245000,2168,Dúplex,False,False,True,True,other,True,3636.96,Hortaleza
Carabanchel,56.0,3,1.0,0,True,692,136570,2439,Pisos,True,False,False,True,other,False,2048.47,Carabanchel
Mirasierra,135.0,3,2.0,5,False,1897,600000,4444,Pisos,False,False,True,True,other,False,3695.5,Fuencarral
Moncloa,170.0,3,3.0,0,True,2333,800000,4706,Pisos,False,False,True,True,D,True,3600.4,Moncloa
