te__subtitle,te__Distrito,oh__house_type_id_Dúplex,oh__house_type_id_Pisos,oh__house_type_id_Áticos,oh__is_floor_under_True,oh__is_renewal_needed_True,oh__is_new_development_True,oh__has_lift_True,oh__is_exterior_True,oh__has_parking_True,oe__energy_certificate,ss__sq_mt_built,ss__n_rooms,ss__n_bathrooms,ss__floor,buy_price_log,rent_price
12.769155570552492,12.74959127360199,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,-0.23543198745220706,-0.5922738856697223,-0.8069244674549988,-0.11708959857219214,12.637858308703688,1220
13.37360928168898,13.273232759695475,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,1.6879699308319194,1.0501193080019884,1.3629341662413403,0.33615280157849653,14.038654909278163,1536
11.774805258648875,11.889323922864222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,-0.6058649494921129,0.22892271116613302,-0.8069244674549988,-0.11708959857219214,11.775297421715827,666
12.210031510556322,12.574013534530819,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.0,-0.3494113603875627,-0.5922738856697223,0.27800484939317077,-0.11708959857219214,12.574185427296195,1172
12.108502079983081,12.090776373534997,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,-0.890813381830502,-0.5922738856697223,-0.8069244674549988,-1.0235743988735695,11.652696102959753,604
13.156374863502691,12.997942483136793,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.0,0.3772071420753295,0.22892271116613302,0.27800484939317077,-0.11708959857219214,13.401510631691982,2038
13.413511018053212,13.254523028881819,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.8765659602135825,-0.5922738856697223,-0.8069244674549988,-0.5703319987228809,12.278397958261774,964
12.930288063414366,13.247224899018025,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,7.0,-0.5061329981736767,0.22892271116613302,-0.8069244674549988,-1.0235743988735695,12.524530013005734,1135
12.18260791030573,12.581276702032113,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,-0.8480711169797436,-0.5922738856697223,-0.8069244674549988,-0.11708959857219214,11.931642378754141,751
11.732873378285097,11.8756008371073,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,-1.1330195493181328,-2.234667079341433,-0.8069244674549988,-1.0235743988735695,11.40646434386837,493
11.976869845226902,12.071655718503628,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,-0.5346278414075156,-1.4134704825055775,-0.8069244674549988,-1.0235743988735695,12.314931534737134,988
13.213458319175192,13.26622604128182,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,-0.0644629280491736,-0.5922738856697223,0.27800484939317077,1.242637601879874,13.567050480716235,2295
11.90200854908901,11.889323922864222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,-0.8765659602135825,0.22892271116613302,-0.8069244674549988,-0.11708959857219214,11.511934974596555,539
